ID HP MP STR INT CST
30986 23426 48406 17180 58425 69622
30987 72585 29766 18149 55415 48238
30988 87763 18911 00915 30015 11614
30989 82544 98550 23780 54064 43140
30990 91300 02755 53016 01005 05829
30991 97376 98170 39943 91595 34001
30992 71219 07005 84039 95019 28477
30993 12964 62682 62933 63383 15852
30994 67721 40345 35321 96072 40158
30995 95557 61826 61628 81129 36160
30996 53769 32849 53034 24059 48735
30997 31147 11239 13741 87645 31955
30998 77844 13044 34572 87772 88124
30999 62508 48456 16838 23842 31169
31000 94287 30467 59421 71787 88429
31001 91064 88467 88404 63117 04974
31002 03658 25811 57112 77194 97587
31003 13849 55790 36041 73724 39397
31004 77509 50877 95737 45320 15905
31005 33523 06592 81372 71695 56414
31006 61600 67796 61693 32143 81082
31007 33276 17216 40780 81001 68546
31008 28173 14742 62562 05832 16178
31009 63682 89177 62245 73474 71381
31010 55087 71562 81000 82246 00169
31011 28365 13594 19566 80062 73836
31012 25913 42360 49742 05949 95841
31013 38028 66960 94688 77753 76857
31014 16421 35296 08040 75007 22668
31015 37944 10860 34921 93735 27603
31016 63587 26572 07492 94646 09220
31017 09694 00808 22651 92470 04873
31018 26670 02105 37887 18688 67829
31019 02380 71314 61604 90945 27975
31020 05783 85630 20356 83340 53767
31021 64597 73281 16279 96547 60042
31022 34842 59675 49274 09521 83103
31023 49329 17675 52517 64008 39775
31024 21315 21691 80724 78209 85592
31025 59117 23752 30952 31120 79952
31026 79484 67315 01131 99227 77464
31027 25054 63747 05785 22838 12051
31028 66839 36389 39759 84958 84988
31029 68188 60653 36361 67844 54289
31030 80519 37711 44136 20092 58558
31031 67123 44623 18366 92373 54711
31032 65365 17400 28936 32956 09954
31033 34705 42242 44094 00759 09505
31034 27185 05241 53191 50711 15328
31035 50414 51312 47948 04389 88259
31036 35186 81312 40579 52694 97253
31037 78028 67871 15251 14147 25559
31038 32711 64399 73361 01765 89393
31039 20872 93390 49411 02357 00591
31040 77988 18368 24240 37683 56996
31041 17248 03011 84182 50698 64621
31042 67045 02377 60648 92978 85717
31043 24237 55495 99605 00120 66841
31044 03229 53811 62844 78255 85430
31045 84817 43503 55416 78350 56027
31046 60035 48760 27043 58882 41080
31047 49760 71544 53538 35351 41248
31048 25791 55684 14116 65345 66956
31049 06181 82827 58153 34298 02289
31050 01250 40653 61959 22932 26187
31051 23555 61241 82884 13197 27561
31052 58968 39549 31158 31828 21692
31053 83382 11578 79892 94358 03476
31054 56169 06721 52691 18029 55230
31055 30924 29214 02020 62937 22798
31056 65237 22053 86900 64051 49009
31057 17943 05410 40095 49374 85311
31058 09278 32536 84512 68072 52186
31059 12899 34053 20331 01050 13793
31060 29449 81021 92254 63269 12770
31061 89566 96230 78513 25311 15086
31062 65612 64493 14230 79401 51621
31063 15306 04089 44725 97095 67998
31064 93295 78099 85200 30960 60603
31065 04016 18286 20896 36757 11013
31066 82862 19339 36577 12910 22547
31067 33194 86335 38099 92077 97155
31068 85634 92575 69382 40987 17739
31069 05062 27010 56493 43223 05687
31070 58792 75111 72520 71016 81627
31071 03213 90107 40953 95805 28064
31072 39672 25737 11981 43701 18055
31073 21913 61433 89249 28006 77318
31074 67332 67269 07028 45690 93769
31075 88201 80914 33610 74667 32171
31076 94687 95491 62359 49725 62812
31077 29872 33778 15940 68972 63932
31078 11582 75050 26797 84698 70749
31079 90912 53403 76410 86319 68633
31080 02326 40472 54875 75435 63602
31081 69125 01965 04493 08903 10099
31082 61330 97412 52111 94112 35151
31083 47330 51515 26683 74714 45981
31084 34290 43341 16836 98097 92007
31085 36887 83712 34842 83663 39110
31086 56716 14825 42751 30595 50768
31087 10893 63780 07356 51695 04377
31088 94113 94012 93598 12679 19810
31089 07754 87325 60529 66459 03722
31090 17574 83640 02399 78914 01160
31091 13334 41826 85127 03253 76986
31092 65356 58217 39402 32417 65262
31093 87728 27770 75076 12429 89208
31094 79109 64303 11936 56659 44438
31095 80664 45794 10045 32315 97809
31096 09247 20608 29433 71725 95268
31097 67021 29391 38459 36135 83588
31098 62348 85623 89557 91841 57806
31099 48431 72240 54922 58063 18279
31100 19983 60407 44996 39347 45175
31101 06571 77582 35493 10454 86084
31102 68052 89893 07961 91588 01530
31103 34691 40183 18708 30266 96216
31104 73071 37106 96902 40952 45367
31105 69399 81908 23819 77809 52552
31106 66416 62962 75441 41185 75999
31107 43562 95975 66886 80058 75936
31108 57690 00081 35098 14067 40208
31109 83032 87159 57035 68779 96946
31110 06300 98259 42848 91500 42016
31111 31534 18774 28546 85195 53091
31112 84435 83534 25285 70410 10231
31113 73647 03141 65337 31953 45971
31114 30321 20230 05832 22462 51664
31115 58740 48786 94490 33262 60755
31116 73754 77628 94300 31191 67773
31117 90852 13337 51678 00164 37436
31118 79460 39049 56250 83259 96358
31119 88378 98005 26866 24802 33975
31120 94652 05919 13836 67610 61733
31121 26574 42554 29994 96849 87756
31122 42148 00588 54384 32297 46773
31123 86057 98388 16577 68493 37142
31124 26855 89102 37246 49211 87724
31125 36808 51308 73473 33010 33043
31126 36109 57325 74132 61723 85501
31127 39812 25771 38170 74357 82927
31128 88152 53347 01406 35780 88868
31129 61192 56963 10320 70064 59197
31130 07056 41964 55229 49107 91635
31131 84237 71242 27159 14042 36886
31132 72444 44995 32374 45571 77551
31133 56166 33598 76756 84762 52117
31134 11032 87135 10825 37038 43364
31135 42742 13886 18085 69676 04920
31136 89954 55168 09857 52520 38956
31137 05823 76417 23385 95113 66797
31138 22115 63219 75869 57236 24734
31139 09039 90684 54196 56919 43488
31140 99811 13773 73895 97294 04552
31141 75510 64984 81017 68575 69711
31142 10996 76050 78105 93848 29630
31143 86078 28961 25721 14161 34604
31144 50837 60692 39831 84827 45087
31145 88496 08239 83461 16895 38710
31146 28620 69153 74815 12826 45306
31147 47038 32393 85392 40636 49714
31148 68641 57309 95191 03010 49645
31149 92302 32432 02345 55375 42140
31150 89548 47723 76956 43161 19455
31151 30383 77651 60244 75994 09484
31152 48476 06398 35325 33641 76170
31153 29083 74233 47080 48272 23064
31154 54716 66256 55465 43278 18427
31155 55489 09045 04009 39614 08058
31156 12337 62655 56905 11029 49331
31157 90619 15870 18712 55888 67694
31158 49162 01111 36373 95129 31749
31159 93793 11560 17683 88465 83425
31160 90502 42570 44853 69535 57783
31161 77095 33056 08735 80725 87351
31162 53667 39367 59435 97128 52148
31163 96769 28420 96438 25148 10689
31164 92781 97972 78903 40598 68644
31165 57698 79865 28504 72898 37974
31166 84178 38706 37225 60860 75301
31167 31186 89885 87240 25288 16168
31168 92415 36238 78773 87032 82655
31169 08849 00312 63171 53649 24561
31170 22904 09941 80493 75815 28718
31171 54880 91202 24864 89233 25192
31172 23370 22843 34286 08134 64962
31173 24911 72585 64691 79242 24967
31174 68389 53086 21670 35894 76405
31175 53058 69754 17014 13310 69160
31176 13850 38348 39016 30355 40632
31177 51541 75783 96048 15974 69851
31178 36636 49958 76643 25893 37753
31179 64118 91580 16595 34138 53926
31180 64971 46922 98304 07821 18941
31181 80059 68870 29120 07112 42235
31182 40644 91635 97265 43779 31570
31183 77073 14313 79014 03658 30800
31184 71607 23465 34810 44789 79165
31185 14670 47052 45995 92105 53975
31186 38748 95227 63516 57391 95699
31187 57869 92407 00435 35905 13651
31188 87745 62234 02680 80778 63995
31189 44597 49173 10955 91606 86962
31190 21398 05005 76662 55309 20012
31191 98076 65032 54584 59928 99813
31192 35745 69850 64956 71928 48177
31193 40119 30059 10537 78186 41282
31194 02713 31692 17270 87192 85356
31195 18519 08535 86816 61504 77192
31196 97388 43033 56111 58934 52551
31197 94127 35402 46382 27823 90647
31198 64783 41437 67692 71766 29309
31199 13094 81234 48174 54388 47911
31200 25798 63362 99772 05666 85074
31201 37817 48957 76647 56028 31951
31202 82785 39444 59155 70522 01200
31203 04429 46383 34230 81061 13489
31204 39945 74622 71738 42570 40516
31205 24285 39521 56044 24689 34140
31206 46500 66697 82081 31004 92330
31207 71479 99064 98044 63218 16774
31208 62250 27141 61591 67326 28061
31209 60732 54590 52689 30873 19308
31210 01640 89107 81412 10107 46475
31211 28758 71333 93800 71326 58670
31212 09204 23827 60818 66337 04773
31213 86073 16972 21570 17847 86116
31214 71969 33489 86813 12545 70552
31215 83268 56399 60317 05721 25446
31216 64787 05701 71797 41723 86173
31217 77599 41423 83221 48507 88005
31218 29988 26771 60371 76604 44814
31219 00895 90842 72081 56173 16913
31220 18278 82772 44956 24241 89653
31221 53624 88811 72693 42121 69565
31222 35467 50481 28889 02438 04308
31223 04686 89485 81036 25442 70245
31224 33896 24447 17640 19862 27321
31225 80503 32058 17813 10192 10152
31226 83654 35904 41761 64004 19425
31227 68612 87139 71886 42836 37709
31228 26823 34277 42950 28139 21688
31229 67794 35320 53109 81805 43564
31230 77800 70689 78707 80414 18932
31231 48948 76522 27765 86851 48119
31232 67902 56456 18126 02964 64925
31233 53096 16997 57118 31099 19265
31234 22471 51157 68116 43161 45683
31235 87694 50898 94829 34760 35641
31236 12887 04411 76623 22068 60573
31237 73018 24907 23306 88280 30366
31238 16690 72697 64918 91331 09472
31239 16616 24720 66225 08235 74482
31240 63898 39175 50617 82655 60526
31241 11446 99285 43424 19642 60799
31242 47784 59752 10421 33350 70941
31243 01313 59286 08055 48708 45836
31244 17678 27058 92442 42085 03554
31245 42821 86723 54440 46482 94973
31246 13979 66024 67056 25494 70312
31247 30374 10722 10322 41678 63909
31248 53332 13291 81566 19011 27087
31249 27603 19697 60408 18122 84424
31250 04283 81241 41974 32068 43489
31251 32343 91481 43016 21174 77131
31252 72743 07285 63111 67822 38334
31253 59329 39039 59069 39733 76476
31254 12464 99931 80926 62305 34356
31255 51270 22089 92834 83157 43487
31256 67552 68493 09992 47999 68468
31257 01912 25817 41613 41486 29491
31258 59430 79530 61870 98981 67391
31259 23050 96657 67719 79750 71474
31260 62580 47370 33362 70538 55953
31261 22588 25228 40078 92354 67329
31262 10727 94019 49351 56114 24052
31263 92979 56014 44055 73937 55084
31264 27772 03074 07173 49675 65935
31265 02577 87767 40792 19168 97901
31266 95861 77567 74767 44793 27440
31267 08458 85464 76399 48351 61797
31268 55855 91226 96844 47878 29317
31269 21224 70646 86732 04134 99628
31270 95544 83503 24390 93179 95959
31271 09749 34939 50419 75346 01708
31272 03487 59244 44138 12437 38808
31273 40036 50266 55205 73201 72411
31274 64768 69749 43789 45657 06362
31275 08459 06820 23294 50943 42956
31276 22933 01198 59115 92711 10614
31277 86773 94348 12613 99168 94648
31278 27145 53621 29558 92724 47583
31279 37712 39918 94216 35959 10969
31280 39188 13733 29354 80519 37639
31281 56563 56379 12798 01064 74217
31282 15988 74113 20857 56050 88966
31283 94790 69337 02437 32585 20423
31284 40726 05923 84504 38214 55614
31285 40504 59953 75502 91340 42406
31286 54526 48529 01306 10277 07270
31287 48859 82180 27988 96243 30292
31288 52896 48159 11508 43949 48684
31289 50197 44428 05410 40085 02854
31290 47907 28255 11141 26507 21385
31291 25824 88399 03514 18496 78111
31292 36672 74557 48477 56540 32462
31293 86749 86124 26219 06673 90442
31294 25029 37264 14717 07564 47135
31295 07068 78103 31798 93443 21405
31296 50250 80484 55234 64694 28847
31297 22311 32668 21057 19343 17139
31298 14982 66111 75087 12136 68898
31299 58916 26192 74690 66074 01473
31300 81738 22314 60250 55093 71834
31301 17510 21454 44753 36631 46351
31302 21320 50487 44848 00671 62552
31303 01602 10981 52190 28936 54505
31304 13709 45862 69621 34571 67371
31305 81872 31068 72678 78541 69144
31306 17842 22220 44673 09347 07691
31307 61882 21893 43147 97255 62039
31308 02157 04717 56776 00973 73564
31309 16069 61666 96133 94736 23950
31310 66178 46929 50947 11805 15887
31311 86338 58873 11887 21670 41623
31312 45413 76893 47617 04921 76812
31313 37762 97117 58880 92181 75954
31314 28878 24119 39121 64424 27934
31315 71257 82327 19075 80505 59181
31316 53283 22209 52006 61867 82856
31317 56328 73398 42945 00404 56864
31318 60977 35916 28694 05575 74125
31319 79542 85415 94143 26192 54532
31320 81983 69384 91209 00928 00551
31321 78073 72886 41769 51521 64523
31322 82542 47431 05544 06696 46726
31323 09308 94500 44521 51841 50339
31324 92718 22997 79144 55843 27624
31325 47252 46390 36175 71617 80047
31326 84720 96596 75518 13103 13250
31327 90526 74730 09914 04898 10420
31328 91586 72012 55959 80722 16111
31329 69544 01500 37680 98954 15559
31330 96511 09814 32630 79862 28727
31331 08601 52136 92915 02478 57180
31332 60509 41205 85690 64128 50729
31333 69730 51758 90472 16107 61214
31334 89414 89522 03157 72871 34613
31335 43022 91709 33689 69651 45060
31336 88783 41863 10672 04660 02126
31337 60271 93976 32691 25205 94980
31338 17569 05519 99493 06688 32808
31339 71201 06252 61889 05617 04458
31340 09503 44153 40075 20602 75145
31341 55869 85867 73510 95515 85624
31342 77171 01303 59629 35877 40256
31343 24748 80630 24708 60920 15802
31344 90970 61960 78195 99473 88773
31345 48567 81655 36871 90903 45191
31346 57494 04881 56825 20132 40107
31347 51327 09445 54625 14394 15777
31348 89855 75614 83553 23238 45319
31349 36295 93742 78761 53289 68868
31350 90915 94635 66610 90168 40093
31351 46743 66407 63239 58060 57879
31352 33538 63829 59588 27917 95574
31353 12656 90733 66731 55524 22112
31354 51921 59851 66049 48573 40694
31355 47924 12228 76773 51954 30821
31356 97307 97962 92075 39131 96881
31357 54241 87512 41579 67677 78377
31358 55890 11391 47584 32736 58596
31359 39972 42837 39452 66983 33762
31360 67675 08504 91746 59206 54102
31361 93413 29291 69410 89986 02051
31362 15617 06929 65114 09291 09343
31363 38001 99945 76394 40344 77514
31364 68421 44985 53433 69286 63100
31365 75632 94243 83685 03866 59820
31366 23411 17762 50094 60426 36296
31367 25154 58236 31136 17191 23638
31368 57426 92730 48678 89913 91628
31369 22069 55090 47538 85668 93685
31370 70507 59517 55380 16763 66104
31371 43817 67022 08454 71561 03389
31372 08654 57159 49121 99399 40513
31373 67123 75130 21541 30717 17211
31374 13022 41332 52602 81069 41892
31375 26561 22321 45829 54971 72675
31376 66059 89105 51935 45293 81693
31377 74676 36913 96751 68168 92816
31378 49125 05225 23551 33720 05942
31379 96516 84453 63872 61964 01454
31380 60677 16601 46016 73895 80466
31381 51784 95837 26753 46522 90556
31382 31967 06305 51382 53083 30295
31383 22394 95786 75867 86453 59603
31384 11713 70943 15570 63198 96257
31385 83848 75798 05408 82364 06919
31386 11227 68232 21856 73701 57831
31387 27487 79667 71985 33123 40589
31388 37080 91307 21112 50101 98363
31389 45981 59868 47410 84103 17120
31390 97377 13325 77411 04679 61635
31391 69330 77829 63896 65008 39339
31392 95193 16697 51247 36603 09817
31393 17195 19219 49708 14902 75281
31394 79314 38680 88650 93328 52175
31395 40393 97155 56888 32912 04667
31396 45636 39739 17957 08084 62121
31397 43749 39769 74349 63455 81083
31398 86259 36122 63897 15938 39203
31399 59278 58004 42350 29610 69109
31400 04829 42792 60538 75119 20793
31401 29397 16015 25963 37202 76901
31402 66789 19167 04885 17414 56301
31403 63117 04963 83107 54619 10230
31404 63135 78850 82832 30242 41233
31405 59931 25002 59018 45677 57578
31406 28075 94784 65585 47184 78298
31407 83008 01820 82415 00855 64001
31408 01063 36264 13935 90030 98366
31409 37799 66954 90661 78855 94704
31410 84402 18879 47483 36275 89634
31411 15503 71881 73320 06403 84796
31412 22317 65006 19239 78009 78543
31413 61636 78456 60153 02394 23517
31414 34884 84922 84073 44547 70854
31415 83503 96673 12115 81208 43358
31416 47903 25266 01734 68637 37980
31417 05670 97859 82280 94535 37813
31418 32031 88748 26363 02748 28284
31419 15098 47012 70082 54681 76524
31420 03003 73910 49077 47041 43429
31421 22226 35095 02690 65066 07893
31422 53170 63699 09699 75433 68393
31423 40973 83103 16994 49744 95252
31424 39502 40285 02439 29497 77948
31425 50210 47952 17809 31556 29241
31426 48616 26936 41012 35287 83523
31427 01200 43178 25353 39513 56179
31428 79527 36661 00755 39626 42334
31429 24666 14495 36007 61733 04295
31430 88325 48092 68753 18994 72802
31431 54078 29921 31848 20450 47873
31432 77049 90444 37487 94734 74999
31433 17939 66579 28075 67075 96589
31434 02658 53279 23184 11554 53958
31435 60209 10346 30314 10544 25078
31436 25658 38423 41497 29748 38391
31437 49903 84737 67359 42381 22964
31438 40140 05948 18656 36299 06626
31439 09873 76885 25293 34904 16874
31440 35951 23482 23677 90332 77076
31441 12843 73578 35451 96265 02928
31442 19239 32741 18769 98386 40064
31443 52117 41488 51502 42356 05862
31444 28093 49219 57261 38754 07271
31445 33241 66122 89407 33135 40305
31446 31168 54469 80024 72244 26420
31447 26141 96743 62662 13676 80775
31448 77826 36000 98923 55453 50251
31449 71741 52481 20358 80637 43267
31450 78061 69183 05254 55356 91807
31451 41445 74211 97702 40013 42967
31452 53212 32172 74264 53023 38286
31453 30288 74500 66980 66271 55720
31454 47599 62684 10972 13953 62391
31455 70151 42205 70045 06431 15566
31456 47515 84714 60144 16133 68796
31457 65877 03320 86743 02842 28910
31458 19136 82457 96281 89843 08331
